pdb_id,chain,res_start,res_end,uniprot_id,target_length,mapped_length,uniprot_name,organism,gene_name,entry_status,belongs_to,mapped_class,mapped_superclass,binder,ligand
6PUC,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PUJ,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
9CGS,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,no
6W9U,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PUH,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
9CGR,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
8Y6X,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJF,A,1,175,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
5D7I,A,1,175,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PVD,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PVC,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PUF,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJI,A,1,174,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4NQE,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4NQC,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,yes
5U2V,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJ5,A,1,175,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
9BTY,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PUG,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6PUE,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
5U17,A,1,177,Q95460,177,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
7ZT3,A,2,178,Q95460,177,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,no
4PJE,A,1,172,Q95460,172,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
5D7L,A,1,177,Q95460,177,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,yes
6PUK,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
6W9V,A,3,177,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,no
7ZT2,A,1,177,Q95460,177,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
9BTZ,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJ9,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJG,A,1,175,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJC,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
7UFJ,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
5D7J,E,1,174,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJ7,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
9BU0,A,3,175,Q95460,173,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJH,A,1,174,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
5D5M,A,1,175,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,yes
7ZT5,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJD,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
7ZT7,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJX,A,3,174,Q95460,172,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
7ZT4,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJA,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
8BP6,A,100,275,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1_SC,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1 SC,MHC-I like SC,no,yes
7LLI,C,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4LCW,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4L4T,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
7UMG,A,2,175,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,yes
4GUP,A,2,176,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,yes
7ZT9,A,3,176,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
4PJB,A,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
7LLJ,C,3,178,Q95460,176,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,yes,yes
1T7X,A,2,176,P25311,175,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
6MWR,A,2,176,Q95460,175,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1,MHC-I like,no,yes
1T7Y,A,2,175,P25311,174,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
3ES6,A,6,179,P25311,174,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,yes
1T7Z,A,2,175,P25311,174,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
1T80,A,2,177,P25311,176,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
1DE4,A,1,178,Q30201,178,348,Hereditary hemochromatosis protein,Homo sapiens,HFE,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,HFE,MHC-I like,yes,no
1T7V,A,2,175,P25311,174,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,yes
1T7W,A,2,175,P25311,174,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
6R2U,A,2,178,P25311,177,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
1A6Z,A,1,178,Q30201,178,348,Hereditary hemochromatosis protein,Homo sapiens,HFE,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,HFE,MHC-I like,no,no
1ZAG,A,2,174,P25311,173,298,Zinc-alpha-2-glycoprotein,Homo sapiens,ZAG,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ZAG,MHC-I like,no,no
6NHA,A,3,163,P55899,161,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
6C98,A,2,169,P55899,168,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
7Q15,A,1,171,P55899,171,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
6WNA,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
7RNO,A,2,175,Q95460,174,341,Major histocompatibility complex class I-related protein 1,Homo sapiens,MR1_SC,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,MR1 SC,MHC-I like SC,no,no
6C97,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
6WOL,A,2,169,P55899,168,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
2WY3,A,3,173,Q29980,171,383,MHC class I polypeptide-related sequence B,Homo sapiens,MICB,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,MIC,MHC-I like,yes,no
6QIO,B,1,172,P55899,172,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
5BJT,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
6C99,A,3,172,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
4N0F,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
4N0U,A,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
6FGB,A,1,171,P55899,171,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
6LA6,E,1,171,P55899,171,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
6QIP,B,1,172,P55899,172,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
6ILM,E,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
4WO4,A,3,172,P15813,170,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
1JE6,A,3,176,Q29980,174,383,MHC class I polypeptide-related sequence B,Homo sapiens,MICB,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,MIC,MHC-I like,no,no
5WHK,A,2,158,P55899,157,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
8TM0,C,1,161,Q29983,161,383,MHC class I polypeptide-related sequence A,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,MIC,MHC-I like,yes,no
6V7Y,A,6,179,P15813,174,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
3M17,A,2,168,P55899,167,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
8TM2,C,1,164,Q29983,164,383,MHC class I polypeptide-related sequence A,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,MIC,MHC-I like,yes,no
5BXF,A,2,170,P55899,169,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
4K71,B,2,171,P55899,170,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
3SDX,A,1,176,P15813,176,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
1ONQ,A,2,173,P06126,172,327,T-cell surface glycoprotein CD1a,Homo sapiens,CD1a,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,no,yes
1EXU,A,3,163,P55899,161,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
6LA7,E,2,170,P55899,169,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
8SOS,E,3,179,P15813,177,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
8TLZ,A,1,162,Q29983,162,383,MHC class I polypeptide-related sequence A,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,MIC,MHC-I like,no,no
3M1B,A,2,167,P55899,166,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,no,no
3JTC,A,1,171,Q9UNN8,171,238,Endothelial protein C receptor,Homo sapiens,EPCR,Uniprotkb reviewed (swiss-prot),,EPCR,MHC-I like,no,no
7MXF,A,1,178,P29017,178,333,T-cell surface glycoprotein CD1c,Homo sapiens,CD1c_chimera,Uniprotkb reviewed (swiss-prot),,CD chimera,MHC-I like chimera,no,yes
7C9V,E,2,170,P55899,169,365,IgG receptor FcRn large subunit p51,Homo sapiens,FcRn,Uniprotkb reviewed (swiss-prot),Belongs to the immunoglobulin superfamily,FcRn,MHC-I like,yes,no
1KCG,C,1,170,Q9BZM4,170,244,UL16-binding protein 3,Homo sapiens,ULBP,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ULBP,MHC-I like,yes,no
4S0U,C,1,174,Q5VY80,174,246,UL16-binding protein 6,Homo sapiens,ULBP,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family,ULBP,MHC-I like,yes,no
7MX4,A,1,178,P29017,178,333,T-cell surface glycoprotein CD1c,Homo sapiens,CD1c_chimera,Uniprotkb reviewed (swiss-prot),,CD chimera,MHC-I like chimera,no,yes
1B3J,A,1,165,Q29983,165,383,MHC class I polypeptide-related sequence A,Homo sapiens,MICA,Uniprotkb reviewed (swiss-prot),Belongs to the MHC class I family.,MIC,MHC-I like,no,no
3U0P,A,1,177,P15813,177,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,no,yes
1XZ0,A,1,176,P06126,176,327,T-cell surface glycoprotein CD1a,Homo sapiens,CD1a,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,no,yes
4WW2,C,6,177,P15813,172,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
6V7Z,A,3,179,P15813,177,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
1LQV,A,1,169,Q9UNN8,169,238,Endothelial protein C receptor,Homo sapiens,EPCR,Uniprotkb reviewed (swiss-prot),,EPCR,MHC-I like,no,no
8DV4,A,1,177,P29016,177,333,T-cell surface glycoprotein CD1b,Homo sapiens,CD1b,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,no,yes
4LHU,A,4,176,P15813,173,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
8SGM,A,3,176,P15813,174,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
3HUJ,A,1,173,P15813,173,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
6SNY,B,2,167,Q9UNN8,166,238,Endothelial protein C receptor,Homo sapiens,EPCR,Uniprotkb reviewed (swiss-prot),,EPCR,MHC-I like,yes,yes
8DV3,A,6,179,P29016,174,333,T-cell surface glycoprotein CD1b,Homo sapiens,CD1b,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
3D2U,A,1,181,P08560,181,368,Glycoprotein UL18,Human cytomegalovirus (strain AD169),UL18,Uniprotkb reviewed (swiss-prot),,UL18,MHC mimetics,no,yes
3VWK,A,2,171,P15813,170,335,Antigen-presenting glycoprotein CD1d,Homo sapiens,CD1d,Uniprotkb reviewed (swiss-prot),,CD1,MHC-I like,yes,yes
