id,UMAP1,UMAP2,umap_input,umap_neighbors,umap_min_dist,umap_spread,umap_repulsion_strength,random_state,source,pdb_id,gene_name,mapped_class,mapped_superclass,mhc_bound_state
4x6c,-10.144065,4.5478067,precomputed,8,0.8,1.0,1.0,42,pdb,4X6C,CD1a,CD1,MHC-I like,MHC-bound-BL
4mq7,-11.11103,0.50284684,precomputed,8,0.8,1.0,1.0,42,pdb,4MQ7,CD1d_chimera,CD chimera,MHC-I like chimera,MHC-bound-L
7fi8,14.883422,-1.0831282,precomputed,8,0.8,1.0,1.0,42,pdb,7FI8,MICA,MIC,MHC-I like,MHC-bound-B
8c44,-1.4242321,-5.2460675,precomputed,8,0.8,1.0,1.0,42,pdb,8C44,EPCR,EPCR,MHC-I like,MHC-bound-BL
3it8,-8.48132,1.006212,precomputed,8,0.8,1.0,1.0,42,pdb,3IT8,2L,2L,MHC mimetics,MHC-bound-B
4ono,-14.869318,-2.255076,precomputed,8,0.8,1.0,1.0,42,pdb,4ONO,CD1c_SC,CD SC,MHC-I like SC,MHC-bound-L
4x6f,-10.401514,4.745315,precomputed,8,0.8,1.0,1.0,42,pdb,4X6F,CD1a,CD1,MHC-I like,MHC-bound-L
8zox,-8.645919,2.6658375,precomputed,8,0.8,1.0,1.0,42,pdb,8ZOX,CD1b,CD1,MHC-I like,MHC-bound-BL
4ffe,-5.834623,-4.0778127,precomputed,8,0.8,1.0,1.0,42,pdb,4FFE,OMCP,OMCP,MHC mimetics,MHC-unbound
6c15,-15.392163,-1.5871968,precomputed,8,0.8,1.0,1.0,42,pdb,6C15,CD1c,CD1,MHC-I like,MHC-bound-L
7xxa,-6.3507514,-3.360746,precomputed,8,0.8,1.0,1.0,42,pdb,7XXA,FcRn,FcRn,MHC-I like,MHC-bound-B
4pdc,-6.013288,-4.1949644,precomputed,8,0.8,1.0,1.0,42,pdb,4PDC,OMCP,OMCP,MHC mimetics,MHC-bound-B
3s6c,-9.223602,3.133433,precomputed,8,0.8,1.0,1.0,42,pdb,3S6C,CD1e_SC,CD SC,MHC-I like SC,MHC-unbound
7nui,-3.966605,10.270812,precomputed,8,0.8,1.0,1.0,42,pdb,7NUI,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
8elg,2.5821157,13.2457485,precomputed,8,0.8,1.0,1.0,42,pdb,8ELG,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
8erx,8.76209,0.4642534,precomputed,8,0.8,1.0,1.0,42,pdb,8ERX,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-L
8elh,2.6333158,13.277901,precomputed,8,0.8,1.0,1.0,42,pdb,8ELH,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-L
9wc2,5.1106734,4.59043,precomputed,8,0.8,1.0,1.0,42,pdb,9WC2,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
24st,0.70912695,9.148517,precomputed,8,0.8,1.0,1.0,42,pdb,24ST,HLA-B,HLA Class Ia,Classical MHC-I,MHC-bound-BL
9wc3,5.0104065,4.0251713,precomputed,8,0.8,1.0,1.0,42,pdb,9WC3,HLA-A,HLA Class Ia,Classical MHC-I,MHC-bound-BL
5xs3,2.0290868,10.913314,precomputed,8,0.8,1.0,1.0,42,pdb,5XS3,HLA-C,HLA Class Ia,Classical MHC-I,MHC-bound-L
9ohu,-15.192908,-2.3538716,precomputed,8,0.8,1.0,1.0,42,pdb,9OHU,CD1c,CD1,MHC-I like,MHC-bound-L
9ohx,-14.695934,-2.3253994,precomputed,8,0.8,1.0,1.0,42,pdb,9OHX,CD1c,CD1,MHC-I like,MHC-bound-L
9ohv,-15.007413,-2.6453648,precomputed,8,0.8,1.0,1.0,42,pdb,9OHV,CD1c,CD1,MHC-I like,MHC-bound-L
9ohw,-14.825608,-2.173874,precomputed,8,0.8,1.0,1.0,42,pdb,9OHW,CD1c,CD1,MHC-I like,MHC-bound-L
9ohy,-14.63706,-2.4674933,precomputed,8,0.8,1.0,1.0,42,pdb,9OHY,CD1c,CD1,MHC-I like,MHC-bound-L
9oht,-14.915874,-2.0540946,precomputed,8,0.8,1.0,1.0,42,pdb,9OHT,CD1c,CD1,MHC-I like,MHC-bound-L
p13747,2.0552564,8.982756,precomputed,8,0.8,1.0,1.0,42,af,AF-P13747-F1-model_v6,HLA-E,HLA Class Ib,Non-classical MHC-I,MHC-unbound
p01889,1.1078477,8.992618,precomputed,8,0.8,1.0,1.0,42,af,AF-P01889-F1-model_v6,HLA-B,HLA Class Ia,Classical MHC-I,MHC-unbound
p04439,10.144907,3.3018985,precomputed,8,0.8,1.0,1.0,42,af,AF-P04439-F1-model_v6,HLA-A,HLA Class Ia,Classical MHC-I,MHC-unbound
p30511,4.338442,7.9374113,precomputed,8,0.8,1.0,1.0,42,af,AF-P30511-F1-model_v6,HLA-F,HLA Class Ib,Non-classical MHC-I,MHC-unbound
p17693,3.7956834,8.843375,precomputed,8,0.8,1.0,1.0,42,af,AF-P17693-F1-model_v6,HLA-G,HLA Class Ib,Non-classical MHC-I,MHC-unbound
p10321,1.6357204,8.924511,precomputed,8,0.8,1.0,1.0,42,af,AF-P10321-F1-model_v6,HLA-C,HLA Class Ia,Classical MHC-I,MHC-unbound
p01893,1.3653095,9.317207,precomputed,8,0.8,1.0,1.0,42,af,AF-P01893-F1-model_v6,HLA-H,HLA Class Ib,Non-classical MHC-I,MHC-unbound
q95460,15.733876,13.487056,precomputed,8,0.8,1.0,1.0,42,af,AF-Q95460-F1-model_v6,MR1,MR1,MHC-I like,MHC-unbound
p25311,12.8789015,9.409269,precomputed,8,0.8,1.0,1.0,42,af,AF-P25311-F1-model_v6,ZAG,ZAG,MHC-I like,MHC-unbound
q30201,13.321616,8.264055,precomputed,8,0.8,1.0,1.0,42,af,AF-Q30201-F1-model_v6,HFE,HFE,MHC-I like,MHC-unbound
q29980,15.715195,-0.42341393,precomputed,8,0.8,1.0,1.0,42,af,AF-Q29980-F1-model_v6,MICB,MIC,MHC-I like,MHC-unbound
q8td07,1.8900229,-11.021005,precomputed,8,0.8,1.0,1.0,42,af,AF-Q8TD07-F1-model_v6,ULBP,ULBP,MHC-I like,MHC-unbound
p55899,-5.765879,-3.3912559,precomputed,8,0.8,1.0,1.0,42,af,AF-P55899-F1-model_v6,FcRn,FcRn,MHC-I like,MHC-unbound
q6h3x3,2.0177524,-10.846525,precomputed,8,0.8,1.0,1.0,42,af,AF-Q6H3X3-F1-model_v6,ULBP,ULBP,MHC-I like,MHC-unbound
q5vy80,1.6241975,-11.290422,precomputed,8,0.8,1.0,1.0,42,af,AF-Q5VY80-F1-model_v6,ULBP,ULBP,MHC-I like,MHC-unbound
q29983,15.533262,-0.6265996,precomputed,8,0.8,1.0,1.0,42,af,AF-Q29983-F1-model_v6,MICA,MIC,MHC-I like,MHC-unbound
p06126,-10.117853,3.899188,precomputed,8,0.8,1.0,1.0,42,af,AF-P06126-F1-model_v6,CD1a,CD1,MHC-I like,MHC-unbound
q9bzm6,1.6932762,-11.242503,precomputed,8,0.8,1.0,1.0,42,af,AF-Q9BZM6-F1-model_v6,ULBP,ULBP,MHC-I like,MHC-unbound
q9bzm4,1.7828181,-11.085906,precomputed,8,0.8,1.0,1.0,42,af,AF-Q9BZM4-F1-model_v6,ULBP,ULBP,MHC-I like,MHC-unbound
q9bzm5,1.9367263,-11.307911,precomputed,8,0.8,1.0,1.0,42,af,AF-Q9BZM5-F1-model_v6,ULBP,ULBP,MHC-I like,MHC-unbound
q9unn8,-1.767948,-4.653504,precomputed,8,0.8,1.0,1.0,42,af,AF-Q9UNN8-F1-model_v6,EPCR,EPCR,MHC-I like,MHC-unbound
p15812,-9.643799,3.137088,precomputed,8,0.8,1.0,1.0,42,af,AF-P15812-F1-model_v6,CD1e,CD1,MHC-I like,MHC-unbound
p29017,-15.478796,-1.9066055,precomputed,8,0.8,1.0,1.0,42,af,AF-P29017-F1-model_v6,CD1c,CD1,MHC-I like,MHC-unbound
p15813,-11.744038,0.6555308,precomputed,8,0.8,1.0,1.0,42,af,AF-P15813-F1-model_v6,CD1d,CD1,MHC-I like,MHC-unbound
p29016,-8.888748,2.6461847,precomputed,8,0.8,1.0,1.0,42,af,AF-P29016-F1-model_v6,CD1b,CD1,MHC-I like,MHC-unbound
